provider_id,provider_name,provider_state,lat,lng
110203,WESLEY WOODS GERIATRIC HOSPITAL,GA,33.804928499999995,-84.3311202
110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,GA,34.446110499999996,-84.4471314
120004,WAHIAWA GENERAL HOSPITAL,HI,21.4990365,-158.02622490000005
140210,HARRISBURG MEDICAL CENTER,IL,37.7308959,-88.5248335
160122,FORT MADISON COMMUNITY HOSPITAL,IA,40.629763399999995,-91.314535
170014,RANSOM MEMORIAL HOSPITAL,KS,38.5972336,-95.2687481
170058,MERCY HEALTH CENTER,KS,37.8063558,-94.710066
170105,MCPHERSON HOSPITAL INC,KS,38.3787437,-97.6709975
170166,MORTON COUNTY HOSPITAL,KS,37.00807920000001,-101.89016640000001
180019,MEADOWVIEW REGIONAL MEDICAL CENTER,KY,38.6400696,-83.8086673
180066,LOGAN MEMORIAL HOSPITAL,KY,36.81090250000001,-86.8806166
180092,CLARK REGIONAL MEDICAL CENTER,KY,37.999565000000004,-84.19616669999998
190007,NATCHITOCHES REGIONAL MEDICAL CENTER,LA,31.753488899999997,-93.0791096
190025,SAVOY MEDICAL CENTER,LA,30.64227480000001,-92.4173281
190034,ABBEVILLE GENERAL HOSPITAL,LA,29.9735249,-92.1079016
190050,BEAUREGARD MEMORIAL HOSPITAL,LA,30.8419185,-93.2890285
190079,ST CHARLES PARISH HOSPITAL,LA,29.924123699999996,-90.3707223
190099,AVOYELLES HOSPITAL,LA,31.143469300000003,-92.06452359999999
190106,OAKDALE COMMUNITY HOSPITAL,LA,30.815950399999995,-92.644042
190140,FRANKLIN MEDICAL CENTER,LA,32.1582395,-91.70519859999999
220058,CLINTON HOSPITAL ASSOCIATION,MA,42.4273614,-71.69281
230108,PORTAGE HEALTH HOSPITAL,MI,47.141302,-88.5858028
240066,LAKEVIEW MEMORIAL HOSPITAL,MN,45.047856,-92.818465
240101,ESSENTIA HEALTH ST MARYS,MN,46.8146482,-95.84484350000001
250020,WEBSTER GENERAL HOSPITAL/SWING BED,MS,33.540676899999994,-89.26701240000001
250036,GEORGE COUNTY HOSPITAL,MS,30.92178759999999,-88.5928497
260061,NEVADA REGIONAL MEDICAL CENTER,MO,37.83027269999999,-94.36050190000002
260116,MINERAL AREA REGIONAL MEDICAL CENTER,MO,37.80011079999999,-90.4403738
260214,RESEARCH BELTON HOSPITAL,MO,38.8119527,-94.5318982
320016,GILA REGIONAL MEDICAL CENTER,NM,32.795169699999995,-108.2668726
330008,WYOMING COUNTY COMMUNITY HOSPITAL,NY,42.754247,-78.1306819
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,NY,43.060660999999996,-77.10072199999998
330037,LAKESIDE MEMORIAL HOSPITAL,NY,43.2211084,-77.94460009999997
330151,ST JAMES MERCY HOSPITAL,NY,42.313941,-77.66075699999998
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,NY,42.55224200000001,-77.698336
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,NY,42.960127899999996,-77.13668320000002
360044,WAYNE HOSPITAL,OH,40.088679,-84.634575
360148,POMERENE HOSPITAL,OH,40.5651595,-81.9200079
370002,WOODWARD REGIONAL HOSPITAL,OK,36.4377816,-99.4000292
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,OK,35.4117214,-99.42551440000001
370048,MCCURTAIN MEMORIAL HOSPITAL,OK,33.8809414,-94.812748
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,OK,35.4850381,-97.7634018
370218,SAINT FRANCIS HOSPITAL SOUTH,OK,36.033054,-95.858269
390084,SUNBURY COMMUNITY HOSPITAL,PA,40.862052,-76.77845099999998
410013,WESTERLY HOSPITAL,RI,41.361942,-71.8247264
440040,PERRY COMMUNITY HOSPITAL,TN,35.5921489,-87.8639522
440067,LAKEWAY REGIONAL HOSPITAL,TN,36.214758700000004,-83.3036197
440141,CUMBERLAND RIVER HOSPITAL,TN,36.54381400000001,-85.500546
440148,STONES RIVER HOSPITAL AND DEKALB COMMUNITY HOSP,TN,35.96151029999999,-85.829454
440180,JELLICO COMMUNITY HOSPITAL,TN,36.576032399999995,-84.1280417
440186,RIVERVIEW REGIONAL MEDICAL CENTER NORTH,TN,36.2634328,-85.95007700000002
450052,GOODALL WITCHER HOSPITAL,TX,31.78237979999999,-97.57668620000001
450055,ROLLING PLAINS MEMORIAL HOSPITAL,TX,32.470951899999996,-100.40593840000001
450099,PAMPA REGIONAL MEDICAL CENTER,TX,35.53615590000001,-100.9598709
450108,CONNALLY MEMORIAL MEDICAL CENTER,TX,29.1598233,-98.1742698
450187,TRINITY MEDICAL CENTER,TX,30.145786199999996,-96.3992641
450219,SCOTT & WHITE HOSPITAL-LLANO,TX,30.75934519999999,-98.6750379
450235,MEMORIAL HOSPITAL,TX,29.5174172,-97.4313285
450270,LAKE WHITNEY MEDICAL CENTER,TX,31.951307,-97.319468
450438,COLORADO FAYETTE MEDICAL CENTER,TX,29.693292100000004,-96.7846788
450475,ETMC HENDERSON,TX,32.161094899999995,-94.795572
450596,LAKE GRANBURY MEDICAL CENTER,TX,32.432445799999996,-97.8038214
490033,WARREN MEMORIAL HOSPITAL,VA,38.930957,-78.198942
490127,BUCHANAN GENERAL HOSPITAL,VA,37.29497070000001,-82.0599891
100054,TWIN CITIES HOSPITAL,FL,30.516863899999997,-86.48217199999998
670031,ST LUKES PATIENTS MEDICAL CENTER,TX,29.64911780000001,-95.1379946
670043,CEDAR PARK REGIONAL MEDICAL CENTER,TX,30.532520799999997,-97.811751
10043,CHILTON MEDICAL CENTER,AL,32.854135,-86.62291139999998
30001,MARYVALE HOSPITAL,AZ,33.502779700000005,-112.1706882
30033,PAYSON REGIONAL MEDICAL CENTER,AZ,34.2318445,-111.3213014
40002,JOHNSON REGIONAL MEDICAL CENTER,AR,35.46436920000001,-93.4449512
50091,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK,CA,33.98962279999999,-118.2241554
50127,WOODLAND MEMORIAL HOSPITAL,CA,38.664038,-121.79212
50140,KAISER FOUNDATION HOSPITAL FONTANA,CA,34.072245,-117.431968
50158,ENCINO HOSPITAL MEDICAL CENTER,CA,34.15745,-118.4868009
50528,MEMORIAL HOSPITAL LOS BANOS,CA,37.0582786,-120.84991509999999
60028,EXEMPLA SAINT JOSEPH HOSPITAL,CO,39.7456126,-104.96961440000001
60065,NORTH SUBURBAN MEDICAL CENTER,CO,39.8634626,-104.9854268
80009,BAYHEALTH - MILFORD MEMORIAL HOSPITAL,DE,38.9071836,-75.4326392
100130,LAKESIDE MEDICAL CENTER,FL,26.7241903,-80.67127099999998
100316,PALM BAY HOSPITAL,FL,27.9983893,-80.6127116
110015,TANNER MEDICAL CENTER VILLA RICA,GA,33.744452100000004,-84.9175329
110042,WELLSTAR PAULDING HOSPITAL,GA,33.9193504,-84.8526127
110135,TAYLOR REGIONAL HOSPITAL,GA,32.2979913,-83.49018260000003
110153,PERRY HOSPITAL,GA,32.45961,-83.709672
110187,CHESTATEE REGIONAL HOSPITAL,GA,34.52279120000001,-83.9756166
150057,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,IN,39.607680200000004,-86.35574770000002
150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,IN,41.2881033,-86.62194570000004
150157,ST VINCENT CARMEL HOSPITAL INC,IN,39.982751,-86.14342599999998
160013,TRINITY MUSCATINE,IA,41.433172,-91.0545219
170191,GREAT BEND REGIONAL HOSPITAL,KS,38.3563105,-98.7908667
180016,JEWISH HOSPITAL - SHELBYVILLE,KY,38.209599,-85.235978
180064,SAINT JOSEPH MOUNT STERLING,KY,38.0564679,-83.9432556
180101,GEORGETOWN COMMUNITY HOSPITAL,KY,38.1865856,-84.5625208
240069,OWATONNA HOSPITAL,MN,44.1121775,-93.25070600000001
240071,DISTRICT ONE HOSPITAL,MN,44.28857100000001,-93.257734
250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,MS,34.6576379,-88.56561490000001
260219,PROGRESS WEST HEALTHCARE CENTER,MO,38.7154395,-90.69875649999999
290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,NV,39.43597070000001,-119.76008780000001
330096,JONES MEMORIAL HOSPITAL,NY,42.122417999999996,-77.950559
330115,ONEIDA HEALTHCARE CENTER,NY,43.0778891,-75.65413050000002
340159,PERSON MEMORIAL HOSPITAL,NC,36.4071367,-78.98521219999998
360032,GRAND LAKE HEALTH SYSTEM,OH,40.544391,-84.37059599999998
360071,VAN WERT COUNTY HOSPITAL,OH,40.850649,-84.5788111
360116,BROWN COUNTY GENERAL HOSPITAL,OH,38.85882,-83.896266
370171,W W HASTINGS INDIAN HOSPITAL,OK,35.9117859,-94.9504065
390150,SOUTHWEST REGIONAL MEDICAL CENTER,PA,39.9006315,-80.17289339999998
390236,MEMORIAL HOSPITAL INC  TOWANDA,PA,41.784012,-76.44820299999998
420019,CHESTER REGIONAL MEDICAL CENTER,SC,34.6841538,-81.1841342
420033,GREER MEMORIAL HOSPITAL,SC,34.9201174,-82.2440429
420039,WALLACE THOMSON HOSPITAL,SC,34.702163,-81.5596427
420057,MCLEOD MEDICAL CENTER - DARLINGTON,SC,34.3133375,-79.8397632
420103,VILLAGE HOSPITAL,SC,34.8626671,-82.21866320000002
440020,HILLSIDE HOSPITAL,TN,35.191983,-87.0060522
440032,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL,TN,36.3999373,-83.01443800000001
440061,VOLUNTEER COMMUNITY HOSPITAL,TN,36.334651,-88.868584
440110,FORT LOUDOUN MEDICAL CENTER,TN,35.8250072,-84.2698798
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,TN,35.9644417,-83.18205499999998
440227,STONECREST MEDICAL CENTER,TN,35.97509229999999,-86.56559449999996
450123,RENAISSANCE HOSPITAL GROVES,TX,29.938893,-93.922125
450130,NIX HEALTH CARE SYSTEM,TX,29.422658000000002,-98.4869905
450177,UVALDE MEMORIAL HOSPITAL,TX,29.213835800000002,-99.7677265
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,TX,32.8808917,-97.5330453
450770,CENTRAL TEXAS HOSPITAL,TX,30.853245399999995,-96.9769304
450795,ST ANTHONYS HOSPITAL,TX,29.871606699999997,-95.3419699
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,VA,36.99413060000001,-79.89034149999998
490094,BON SECOURS - RICHMOND COMMUNITY HOSPITAL,VA,37.5401214,-77.4069255
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,VA,38.2197521,-77.49590409999998
500033,SAMARITAN HOSPITAL,WA,47.1284266,-119.26546780000001
510031,ST FRANCIS HOSPITAL,WV,38.3540037,-81.633054
510082,SUMMERSVILLE REGIONAL MEDICAL CENTER,WV,38.292546,-80.829295
510085,CAMC TEAYS VALLEY HOSPITAL,WV,38.4493984,-81.95153140000002
520033,RIVERVIEW HSPTL ASSOC,WI,44.3952661,-89.8329086
520198,AURORA MED CTR OSHKOSH,WI,44.0275718,-88.5956855
530002,CAMPBELL COUNTY MEMORIAL HOSPITAL,WY,44.2902642,-105.51909769999999
670044,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,TX,32.884379100000004,-96.4658636
670053,ST LUKES SUGAR LAND HOSPITAL,TX,29.604719,-95.62025
10007,MIZELL MEMORIAL HOSPITAL,AL,31.2763668,-86.23617440000002
10022,CHEROKEE MEDICAL CENTER,AL,34.162769399999995,-85.65156030000001
10044,MARION REGIONAL MEDICAL CENTER,AL,34.1267682,-87.99145770000001
10050,ST VINCENTS BLOUNT,AL,33.9333028,-86.4949953
10051,GREENE COUNTY HOSPITAL,AL,32.8421803,-87.890091
10052,LAKE MARTIN COMMUNITY HOSPITAL,AL,32.8184892,-85.74151040000002
10069,MEDICAL CENTER BARBOUR,AL,31.8887,-85.1562
10130,ST VINCENTS ST CLAIR,AL,33.6043127,-86.30181590000002
10146,JACKSONVILLE MEDICAL CENTER,AL,33.78454500000001,-85.76297249999998
10152,INFIRMARY WEST,AL,30.619281,-88.17128699999998
10168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,32.495281,-85.01295089999998
20008,BARTLETT REGIONAL HOSPITAL,AK,58.328656499999994,-134.4657898
30037,ST LUKES MEDICAL CENTER,AZ,33.4544851,-112.04235619999999
30083,PARADISE VALLEY HOSPITAL,AZ,33.639414,-111.99739140000001
30111,UNIVERSITY OF ARIZONA MEDICAL CTR- SOUTH CAM THE,AZ,32.1778717,-110.9295523
30126,ARIZONA REGIONAL MEDICAL CENTER,AZ,33.424788,-111.8216395
30128,HUALAPAI MOUNTAIN MEDICAL CENTER,AZ,35.22128770000001,-113.9856767
40018,SUMMIT MEDICAL CENTER,AR,35.4424955,-94.33798940000001
50028,MAD RIVER COMMUNITY HOSPITAL,CA,40.8952747,-124.089078
50067,OAK VALLEY DISTRICT HOSPITAL,CA,37.757078,-120.86108999999999
50248,NATIVIDAD MEDICAL CENTER,CA,36.697376399999996,-121.63316090000002
50298,BARSTOW COMMUNITY HOSPITAL,CA,34.894046200000005,-117.01880359999998
50423,PALO VERDE HOSPITAL,CA,33.612992999999996,-114.59509209999999
50517,VICTOR VALLEY COMMUNITY HOSPITAL,CA,34.528166999999996,-117.29391100000001
50531,BELLFLOWER MEDICAL CENTER,CA,33.874353,-118.129452
50589,PLACENTIA LINDA HOSPITAL,CA,33.887071999999996,-117.8434267
50736,MONTEREY PARK HOSPITAL,CA,34.049413,-118.1383146
50738,GREATER EL MONTE COMMUNITY HOSPITAL,CA,34.0481521,-118.04337199999999
50765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,CA,33.897403999999995,-117.186026
60004,PLATTE VALLEY MEDICAL CENTER,CO,39.964549100000006,-104.7685472
60076,STERLING REGIONAL MEDCENTER,CO,40.61263890000001,-103.2206649
100048,JAY HOSPITAL,FL,30.950148,-87.150953
100106,DOCTORS MEMORIAL HOSPITAL INC,FL,30.120147499999998,-83.5930863
100200,BROWARD HEALTH IMPERIAL POINT MEDICAL CENTER,FL,26.2067802,-80.11087540000003
110101,MEMORIAL HOSPITAL OF ADEL INC,GA,31.1371358,-83.4234936
110146,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,GA,30.780825099999998,-81.61452489999998
110205,NORTH GEORGIA MEDICAL CENTER,GA,34.6800953,-84.4927465
130025,MADISON MEMORIAL HOSPITAL,ID,43.8259811,-111.77047420000001
140019,SHELBY MEMORIAL HOSPITAL,IL,39.40551019999999,-88.8078302
140077,TOUCHETTE REGIONAL HOSPITAL INC,IL,38.5705669,-90.107692
140089,MC DONOUGH DISTRICT HOSPITAL,IL,40.4479134,-90.6657847
140137,GREENVILLE REGIONAL HOSPITAL,IL,38.903647,-89.4077015
140161,SAINT JAMES HOSPITAL,IL,40.8733544,-88.67615090000002
140294,CROSSROADS COMMUNITY HOSPITAL,IL,38.31221379999999,-88.935733
150022,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,IN,40.064654499999996,-86.90821070000001
150047,ST JOSEPH HOSPITAL,IN,41.078126399999995,-85.1493375
150101,PARKVIEW WHITLEY HOSPITAL,IN,41.15726859999999,-85.4883127
150146,PARKVIEW NOBLE HOSPITAL,IN,41.4477749,-85.29567220000001
150163,SAINT CATHERINE REGIONAL HOSPITAL,IN,38.473918,-85.66997099999998
150176,KENTUCKIANA MEDICAL CENTER LLC,IN,38.3333601,-85.75164769999998
170009,SAINT JOHN HOSPITAL,KS,39.2824063,-94.90574670000001
170010,MERCY HOSPITAL OF KANSAS INDEPENDENCE,KS,37.2250185,-95.71693940000002
170023,ST CATHERINE HOSPITAL,KS,37.9716898,-100.8726618
170068,SOUTHWEST MEDICAL CENTER,KS,37.0542218,-100.9257873
170133,CUSHING MEMORIAL HOSPITAL,KS,39.30729779999999,-94.91830990000001
180046,BOURBON COMMUNITY HOSPITAL,KY,38.2217503,-84.23856500000002
180053,FLEMING COUNTY HOSPITAL,KY,38.4222995,-83.73380759999998
180115,ROCKCASTLE REG HOSPITAL & RESPIRATORY CARE CTR,KY,37.352861499999996,-84.34049190000002
190014,TECHE REGIONAL MEDICAL CENTER,LA,29.7069657,-91.201071
190088,SPRINGHILL MEDICAL CENTER,LA,33.010286,-93.44389
190118,DESOTO REGIONAL HEALTH SYSTEM,LA,32.035931,-93.7091048
190190,CALDWELL MEMORIAL HOSPITAL,LA,32.1042578,-92.07604599999999
190242,ST ELIZABETH HOSPITAL,LA,30.209721899999998,-90.9317901
200041,INLAND HOSPITAL,ME,44.5429179,-69.6628198
220050,BAYSTATE MARY LANE HOSPITAL,MA,42.25367199999999,-72.242387
230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,MI,42.8212276,-85.9874397
230013,DOCTORS HOSPITAL OF MICHIGAN,MI,42.635104,-83.30924559999998
230085,SOUTH HAVEN COMMUNITY HOSPITAL,MI,42.391221200000004,-86.26301670000002
230096,STURGIS HOSPITAL,MI,41.7949695,-85.4077028
240014,NORTHFIELD HOSPITAL,MN,44.473484,-93.1917226
240076,BUFFALO HOSPITAL,MN,45.195014,-93.8708291
240187,HUTCHINSON AREA HEALTH CARE,MN,44.875407,-94.374787
250067,CLAY COUNTY MEDICAL CENTER,MS,33.618616100000004,-88.6620026
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,MS,33.4572307,-90.650115
250117,HIGHLAND COMMUNITY  HOSPITAL,MS,30.5301563,-89.68754270000002
250126,NORTH OAK REGIONAL MEDICAL CENTER,MS,34.624677,-89.95648
250128,TRI LAKES MEDICAL CENTER,MS,34.306201,-89.91655759999998
260034,BATES COUNTY MEMORIAL HOSPITAL,MO,38.249514500000004,-94.34075809999999
280105,ALEGENT HEALTH MIDLANDS HOSPITAL,NE,41.135853000000004,-96.040111
290006,BANNER CHURCHILL COMMUNITY HOSPITAL,NV,39.4764965,-118.7661321
290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,NV,40.8227325,-115.7310104
310058,BERGEN REGIONAL MEDICAL CENTER,NJ,40.95662009999999,-74.06287979999998
310120,SAINT CLARES HOSPITAL/SUSSEX,NJ,41.20714,-74.603477
320014,MIMBRES MEMORIAL HOSPITAL,NM,32.27,-107.76
320022,PLAINS REGIONAL MEDICAL CENTER  CLOVIS,NM,34.4047987,-103.2052272
320030,ARTESIA GENERAL HOSPITAL,NM,32.8490397,-104.4111786
320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH SER,NM,35.5280783,-108.74258429999999
320074,LOVELACE WESTSIDE HOSPITAL,NM,35.2075205,-106.6771935
330177,EDWARD JOHN  NOBLE HOSPITAL OF GOUVERNEUR,NY,44.337635999999996,-75.474231
330229,BROOKS MEMORIAL HOSPITAL,NY,42.48127600000001,-79.33422999999998
340084,ANSON COMMUNITY HOSPITAL,NC,34.961359,-80.07552199999998
360013,WILSON MEMORIAL HOSPITAL,OH,40.2869159,-84.16985439999998
360014,OBLENESS MEMORIAL HOSPITAL,OH,39.3279197,-82.11562239999998
360080,EAST OHIO REGIONAL HOSPITAL,OH,40.098726899999996,-80.72072340000003
360087,LUTHERAN HOSPITAL,OH,41.487100500000004,-81.7074531
360109,COSHOCTON COUNTY MEMORIAL HOSPITAL,OH,40.271019,-81.847994
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,OH,41.474073499999996,-84.55716149999998
370015,INTEGRIS MAYES COUNTY MEDICAL CENTER,OK,36.3083623,-95.3043893
370112,SEQUOYAH MEMORIAL HOSPITAL,OK,35.4603711,-94.7874463
370138,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK,36.6907939,-101.47598599999999
370153,ELKVIEW GENERAL HOSPITAL,OK,35.036822799999996,-99.0977122
370156,PAULS VALLEY GENERAL HOSPITAL,OK,34.7196376,-97.2147038
370180,CHICKASAW NATION MEDICAL CENTER,OK,34.73112329999999,-96.6455728
370232,MUSKOGEE COMMUNITY HOSPITAL,OK,35.78089569999999,-95.3581881
390056,J C BLAIR MEMORIAL HOSPITAL,PA,40.49307,-78.014318
390071,LOCK HAVEN HOSPITAL,PA,41.13189000000001,-77.47022199999998
390104,KANE COMMUNITY HOSPITAL,PA,41.6714279,-78.8173812
390130,MINERS MEDICAL CENTER,PA,40.65941820000001,-78.7093699
390192,TYLER MEMORIAL HOSPITAL,PA,41.542635,-75.95195770000002
420054,MARLBORO PARK HOSPITAL,SC,34.6355268,-79.6989426
420056,BAMBERG COUNTY MEMORIAL HOSPITAL,SC,33.307457,-81.028176
420066,LAKE CITY COMMUNITY HOSPITAL,SC,33.87934179999999,-79.7594417
420072,HAMPTON REGIONAL MEDICAL CENTER,SC,32.8569393,-81.0901884
440010,WAYNE MEDICAL CENTER,TN,35.325195,-87.756396
440047,GIBSON GENERAL HOSPITAL,TN,35.9631283,-88.9388954
440051,MCNAIRY REGIONAL HOSPITAL,TN,35.161390999999995,-88.57587699999998
440068,ATHENS REGIONAL MEDICAL CENTER,TN,35.44101699999999,-84.60727299999998
440102,LINCOLN MEDICAL CENTER,TN,35.1495469,-86.55587120000001
440159,DELTA MEDICAL CENTER,TN,35.067776200000004,-89.93211629999998
440182,MCKENZIE REGIONAL HOSPITAL,TN,36.1373261,-88.48953279999998
450005,MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL,TX,30.100074,-93.766435
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,28.4159054,-97.73200870000001
450085,GRAHAM REGIONAL MEDICAL CENTER,TX,33.0898835,-98.58441540000001
450143,SETON SMITHVILLE REGIONAL HOSPITAL,TX,30.003838199999997,-97.13617370000001
450178,PECOS COUNTY MEMORIAL HOSPITAL,TX,30.894043100000005,-102.8793222
450192,HILL REGIONAL HOSPITAL,TX,32.0109886,-97.1300061
450241,FAITH COMMUNITY HOSPITAL,TX,33.225322600000005,-98.1697345
450296,CLEVELAND REGIONAL MEDICAL CTR,TX,30.34132,-95.0854885
450379,DALLAS MEDICAL CENTER,TX,32.8457243,-96.8574818
450399,BROWNFIELD REGIONAL MEDICAL CENTER,TX,33.1870809,-102.26775090000001
450411,EASTLAND MEMORIAL HOSPITAL,TX,32.4015198,-98.8175623
450451,GLEN ROSE MEDICAL CENTER,TX,32.2419337,-97.7468801
450460,TYLER COUNTY HOSPITAL,TX,30.7752011,-94.4154758
450489,MEDICAL ARTS HOSPITAL,TX,32.7465957,-101.96536850000001
450498,STEPHENS MEMORIAL HOSPITAL,TX,32.755676799999996,-98.9022898
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,TX,30.907863899999995,-94.0085229
450586,SEYMOUR HOSPITAL,TX,33.5923031,-99.2473614
450591,ANGLETON-DANBURY MEDICAL CENTER,TX,29.184744300000002,-95.40471550000001
450641,NOCONA GENERAL HOSPITAL,TX,33.7777129,-97.731549
450683,RENAISSANCE HOSPITAL TERRELL,TX,32.7359626,-96.2752569
450755,COVENANT HOSPITAL LEVELLAND,TX,33.572880700000006,-102.36879809999999
450828,CHRISTUS SPOHN HOSPITAL ALICE,TX,27.764766499999997,-98.0418408
450839,SHELBY REGIONAL MEDICAL CENTER,TX,31.79945630000001,-94.1909978
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,TX,29.57952580000001,-95.6789111
450877,EAST EL PASO PHYSICIANS MEDICAL CENTER LLC,TX,31.759979100000002,-106.287521
450884,EAST TEXAS MEDICAL CENTER - GILMER,TX,32.7287472,-94.94243790000002
460014,MOUNTAIN WEST MEDICAL CENTER,UT,40.5665315,-112.2970055
460030,ASHLEY VALLEY MEDICAL CENTER,UT,40.4582916,-109.54235829999999
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,VA,37.1239719,-81.4890427
510072,WETZEL COUNTY HOSPITAL,WV,39.63594519999999,-80.78794070000002
510086,WELCH COMMUNITY HOSPITAL,WV,37.43882120000001,-81.5892751
520017,ST JOSEPHS HSPTL,WI,44.951142,-91.35979
520038,AURORA MED CENTER-WASHINGTON COUNTY,WI,43.31772470000001,-88.36192670000001
520057,ST CLARE HSPTL HLTH SVCS,WI,43.4810585,-89.73199799999998
520095,SAUK PRAIRIE MEM HSPTL,WI,43.2830036,-89.72071559999998
520204,WHEATON FRANCISCAN HEALTHCARE- FRANKLIN INC,WI,42.860149299999996,-87.9541253
670002,SOUTH HAMPTON COMMUNITY HOSPITAL,TX,32.7146027,-96.8571281
670018,DOCTORS DIAGNOSTIC HOSPITAL,TX,30.34132,-95.0854885
670023,METHODIST MANSFIELD MEDICAL CENTER,TX,32.5680747,-97.09450109999999
10032,WEDOWEE HOSPITAL,AL,33.3166328,-85.48744239999998
10091,GROVE HILL MEMORIAL HOSPITAL,AL,31.6941864,-87.77602579999999
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,60.79222220000001,-161.7558333
30067,LA PAZ REGIONAL HOSPITAL,AZ,34.13604,-114.2854848
30120,GILBERT HOSPITAL,AZ,33.3137919,-111.6873711
40019,FORREST CITY MEDICAL CENTER,AR,35.052276500000005,-90.765389
50257,GOOD SAMARITAN HOSPITAL,CA,35.411707899999996,-119.0395895
50515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,CA,32.7913395,-117.0951878
50644,LOS ANGELES METROPOLITAN MEDICAL CTR,CA,34.035143100000006,-118.30936399999999
60044,COLORADO PLAINS MEDICAL CENTER,CO,40.260140899999996,-103.79552840000001
100313,SACRED HEART HOSPITAL ON THE GULF,FL,29.811875699999998,-85.30297399999998
110100,JEFFERSON HOSPITAL,GA,33.0092408,-82.4044432
110112,BERRIEN COUNTY HOSPITAL,GA,31.203410899999998,-83.2383526
150150,DUPONT HOSPITAL LLC,IN,41.1753036,-85.1088418
150166,PINNACLE HOSPITAL,IN,41.4481302,-87.32844870000002
190081,WEST CARROLL MEMORIAL HOSPITAL,LA,32.867889,-91.3832004
190090,WINN PARISH MEDICAL CENTER,LA,31.9249781,-92.645101
190151,RICHARDSON MEDICAL CENTER,LA,32.4632268,-91.7491588
190175,RIVER PARISHES HOSPITAL,LA,30.072868300000003,-90.5161497
190183,LEONARD J CHABERT MEDICAL CENTER,LA,29.569876,-90.6882096
190208,EAST CARROLL PARISH HOSPITAL,LA,32.8098341,-91.1718396
240018,FAIRVIEW RED WING HOSPITAL,MN,44.5660691,-92.5369563
240059,REGINA MEDICAL CENTER,MN,44.7468104,-92.87191240000001
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,MN,45.5584374,-93.5901017
250012,ALLIANCE HEALTHCARE SYSTEM,MS,34.76759670000001,-89.44868939999998
250043,NESHOBA COUNTY GENERAL HOSPITAL,MS,32.7569956,-89.10684300000001
250061,YALOBUSHA GENERAL HOSPITAL,MS,34.131415600000004,-89.64227969999996
250085,MARION GENERAL HOSPITAL,MS,31.2556566,-89.80641120000001
260050,ST FRANCIS HOSPITAL,MO,40.3259996,-94.8760916
260207,OZARKS COMMUNITY HOSPITAL,MO,37.20895720000001,-93.2922989
260209,CALLAWAY COMMUNITY HOSPITAL,MO,38.8427427,-91.9648531
270032,NORTHERN MONTANA HOSPITAL,MT,48.5368489,-109.6854548
320011,ESPANOLA HOSPITAL,NM,35.99720670000001,-106.0877646
320013,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,NM,36.3686698,-105.57621759999999
330111,BERTRAND CHAFFEE HOSPITAL,NY,42.5093472,-78.65866700000002
330132,TLC HEALTH NETWORK,NY,42.4642,-78.943337
330144,IRA DAVENPORT MEMORIAL HOSPITAL INC,NY,42.3741156,-77.27825909999999
360092,MEMORIAL HOSPITAL OF UNION COUNTY,OH,40.229531,-83.36773000000002
360153,BELMONT COMMUNITY HOSPITAL,OH,40.0305134,-80.74079040000002
360348,DUBLIN METHODIST HOSPITAL,OH,40.1013876,-83.16467270000003
